물품명,분류,원래이름,개수,단위,보유처,보유처종류,권역,시도,시군구,주소,대표전화,자료출처
오일펜스·붐,흡착·중화,유흡착붐,8,EA,롯데케미칼㈜ 여수2공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 116-82,061-688-2156,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,화학물질흡착포(붐형 大),1,BOX,묘도 휴게소 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,광양시,전남 광양시 묘도7길 110,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질흡착포(붐형),4,BOX,묘도 휴게소 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,광양시,전남 광양시 묘도7길 110,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질흡착포(붐형 大),1,BOX,산곡-대포터널 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,여수시,전남 여수시 율촌면 신풍리 산106-1,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질흡착포(붐형),4,BOX,산곡-대포터널 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,여수시,전남 여수시 율촌면 신풍리 산106-1,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,유흡착붐,3,EA,삼남석유화학㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 955,061-688-8283,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,오일펜스,280,280M,수자원공사 여수권지사 별량수령장,사업장,전라권역,전라남도,순천시,전라남도 순천시,061-759-4212,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,오일휀스,320,M,엘지엠엠에이㈜(PMMA공장),사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 55,061-805-3855,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,오일휀스(해양),43,EA,여천NCC㈜ 여수1공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단3로 2,061-688-6065,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,오일휀스(하천),1,EA,여천NCC㈜ 여수1공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단3로 2,061-688-6065,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,오일휀스(하천),1,EA(20M),여천NCC㈜ 여수2공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 46-20,061-688-6065,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,오일휀스(하천),1,EA(20M),여천NCC㈜ 여수3공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 220-62,061-688-6065,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,화학물질흡착포(붐형 大),1,BOX,옥곡 톨게이트 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,광양시,전남 광양시 옥곡면 강변로 434-37,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질흡착포(붐형),4,BOX,옥곡 톨게이트 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,광양시,전남 광양시 옥곡면 강변로 434-37,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,오일휀스,24,M,케이알코폴리머㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 60,061-688-7710,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,오일휀스,10,BOX,코니상사,판매업체,전라권역,전라남도,여수시,전남 여수시 웅남3길,061-684-3611,15 전남·광주 방제약품 판매업체 (2017년 기준)
오일펜스·붐,흡착·중화,흡착붐,10,BOX,코니상사,판매업체,전라권역,전라남도,여수시,전남 여수시 웅남3길,061-684-3611,15 전남·광주 방제약품 판매업체 (2017년 기준)
오일펜스·붐,흡착·중화,오일펜스,2,SET,코오롱인더스트리㈜ 여수공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 산단중앙로 213,061-690-9842,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,오일붐,1,SET,코오롱인더스트리㈜ 여수공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 산단중앙로 213,061-690-9842,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,오일펜스,360,M,한국남동발전㈜ 여수발전본부,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 727,070-8898-5622,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,오일펜스,750,M,한국남동발전㈜ 호남화력본부,사업장,전라권역,전라남도,여수시,"전라남도 여수시 여수산단로 1203, 1층",,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,오일 펜스,11,EA,"한화케미칼㈜ 여수1공장, 한화케미칼㈜ 여수2공장, 한화케미칼㈜ 여수3공장",사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단3로 117,061-688-1165,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,오일붐,9,EA,"한화케미칼㈜ 여수1공장, 한화케미칼㈜ 여수2공장, 한화케미칼㈜ 여수3공장",사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단3로 117,061-688-1165,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,화학물질흡착포(붐형 大),1,BOX,해룡-율촌터널 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,여수시,전남 여수시 율촌면 용전리 산207-12,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질흡착포(붐형),4,BOX,해룡-율촌터널 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,여수시,전남 여수시 율촌면 용전리 산207-12,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,오일휀스-T-270K,15,bag,화성,판매업체,전라권역,전라남도,광양시,전남 광양시 광양읍 회암3길 23,061-763-9020,15 전남·광주 방제약품 판매업체 (2017년 기준)
오일펜스·붐,흡착·중화,흡착붐-T-4,5,박스,화성,판매업체,전라권역,전라남도,광양시,전남 광양시 광양읍 회암3길 23,061-763-9020,15 전남·광주 방제약품 판매업체 (2017년 기준)
오일펜스·붐,흡착·중화,오일펜스,40,M,휴켐스㈜ 여수공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 상암로 963,061-680-4613,05 사업장 보유 방제물품(화학안전공동체)
오일펜스·붐,흡착·중화,오일펜스,1,개,(주)휴비스전주공장 (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,전주시,전북특별자치도 전주시 덕진구 기린대로 787,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,케미칼미니붐,7,개,(주)휴비스전주공장 (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,전주시,전북특별자치도 전주시 덕진구 기린대로 787,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,미니붐(유류),5,개,(주)휴비스전주공장 (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,전주시,전북특별자치도 전주시 덕진구 기린대로 787,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,오일펜스,1,개,119화학구조대(군산) (군산시 관리),환경청·센터 장비함,전라권역,전북특별자치도,군산시,전북특별자치도 군산시 외항7길 7,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,케미칼미니붐,7,개,119화학구조대(군산) (군산시 관리),환경청·센터 장비함,전라권역,전북특별자치도,군산시,전북특별자치도 군산시 외항7길 7,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,미니붐(유류),5,개,119화학구조대(군산) (군산시 관리),환경청·센터 장비함,전라권역,전북특별자치도,군산시,전북특별자치도 군산시 외항7길 7,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,오일펜스,1,개,SK넥실리스㈜ 정읍공장 (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,정읍시,전북특별자치도 정읍시 북면 3산단2길 2,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,미니붐(유류),9,개,SK넥실리스㈜ 정읍공장 (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,정읍시,전북특별자치도 정읍시 북면 3산단2길 2,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,오일펜스,1,개,도레이첨단소재㈜ 군산공장 (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,군산시,전북특별자치도 군산시 새만금북로 90,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,케미칼미니붐,7,개,도레이첨단소재㈜ 군산공장 (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,군산시,전북특별자치도 군산시 새만금북로 90,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,미니붐(유류),5,개,도레이첨단소재㈜ 군산공장 (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,군산시,전북특별자치도 군산시 새만금북로 90,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,케미칼미니붐,3,개,디와이 이노베이트㈜ (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,익산시,전북특별자치도 익산시 석암로 13길 118,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,오일펜스,1,개,미원상사㈜ 익산공장 (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,익산시,전북특별자치도 익산시 낭산면 미륵사지로 820-25,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,케미칼미니붐,3,개,미원상사㈜ 익산공장 (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,익산시,전북특별자치도 익산시 낭산면 미륵사지로 820-25,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,미니붐(유류),2,개,미원상사㈜ 익산공장 (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,익산시,전북특별자치도 익산시 낭산면 미륵사지로 820-25,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질 흡착포(붐형),15,개,삼양화인테크놀로지㈜(군산2국가산단) (군산시 관리),환경청·센터 장비함,전라권역,전북특별자치도,군산시,전북특별자치도 군산시 자유무역 1길 63,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,미니붐(유류),4,개,신제타코리아㈜ (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,익산시,전북특별자치도 익산시 석암로 11길 87,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질 흡착포(붐형),15,개,어린이교통공원(군산1국가산단) (군산시 관리),환경청·센터 장비함,전라권역,전북특별자치도,군산시,전북특별자치도 군산시 동장산로 135,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질 흡착포(붐형),15,개,이피캠텍㈜ 2공장(새만금산단) (군산시 관리),환경청·센터 장비함,전라권역,전북특별자치도,군산시,전북특별자치도 군산시 새만금산단 2로 358,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,오일펜스,1,개,현대자동차㈜ (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 완주산단5로 163,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,케미칼미니붐,6,개,현대자동차㈜ (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 완주산단5로 167,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,미니붐(유류),4,개,현대자동차㈜ (전북도청 관리),환경청·센터 장비함,전라권역,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 완주산단5로 168,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,오일펜스,1540,m,한국환경공단 수질오염방제센터 금강센터,국가기관 비축,충청권역,,,,,09 한국환경공단 수질오염방제센터
오일펜스·붐,흡착·중화,유흡착제(붐형) 10kg/Box,96,Box,한국환경공단 수질오염방제센터 금강센터,국가기관 비축,충청권역,,,,,09 한국환경공단 수질오염방제센터
오일펜스·붐,흡착·중화,유흡착제(붐형) 20kg/Box,24,Box,한국환경공단 수질오염방제센터 금강센터,국가기관 비축,충청권역,,,,,09 한국환경공단 수질오염방제센터
오일펜스·붐,흡착·중화,기름제거붐,5,개,한국환경공단 수질오염방제센터 금강센터,국가기관 비축,충청권역,,,,,09 한국환경공단 수질오염방제센터
오일펜스·붐,흡착·중화,케미컬흡착재(붐형),14,Box,한국환경공단 수질오염방제센터 금강센터,국가기관 비축,충청권역,,,,,09 한국환경공단 수질오염방제센터
오일펜스·붐,흡착·중화,화학물질 흡착포(붐형 대),1,box,남공주영업소 (금강청 관리),환경청·센터 장비함,충청권역,충청남도,공주시,충남 공주시 논산천안고속도로 40,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질 흡착재(붐형),3,box,남공주영업소 (금강청 관리),환경청·센터 장비함,충청권역,충청남도,공주시,충남 공주시 논산천안고속도로 40,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질 흡착포(붐형 대),1,box,당진영업소 (금강청 관리),환경청·센터 장비함,충청권역,충청남도,당진시,충남 당진시 송압읍 반촌로 224,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질 흡착재(붐형),5,box,당진영업소 (금강청 관리),환경청·센터 장비함,충청권역,충청남도,당진시,충남 당진시 송압읍 반촌로 224,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질흡착포(붐형),5,box,부여 은산산단 (금강청 관리),환경청·센터 장비함,충청권역,충청남도,서천군,충남 서천군 장항읍 옥남리 1077,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질흡착포(붐형),5,box,북천안영업소 (금강청 관리),환경청·센터 장비함,충청권역,충청남도,천안시,충남 천안시 서북구 성거읍 도토성길 146,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질흡착포(붐형),5,box,서천 장항산단 (금강청 관리),환경청·센터 장비함,충청권역,충청남도,서천군,충남 서천군 장항읍 옥남리 1077,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질흡착포(붐형),5,box,천안 제5산단 (금강청 관리),환경청·센터 장비함,충청권역,충청남도,천안시,충남 천안시 동남구 성남면 대화리 377,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질 흡착재(붐형),2,box,서오창영업소 (금강청 관리),환경청·센터 장비함,충청권역,충청북도,청주시,충북 청주시 청원구 오창읍 두릉유리로 726-60,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질 흡착포(붐형 대),1,box,청주 ic (금강청 관리),환경청·센터 장비함,충청권역,충청북도,청주시,충북 청주시 흥덕구 비하동 492-1,,04 환경청·센터 방제장비함
오일펜스·붐,흡착·중화,화학물질 흡착재(붐형),4,box,청주 ic (금강청 관리),환경청·센터 장비함,충청권역,충청북도,청주시,충북 청주시 흥덕구 비하동 492-1,,04 환경청·센터 방제장비함
유처리제·응고제,흡착·중화,유처리제,7,ℓ,광양광역방제지원센터(여수),국가기관 비축,,,,광양항,,07 해경 광역방제지원센터 비축물자
유처리제·응고제,흡착·중화,유처리제,8,ℓ,대산광역방제지원센터(태안),국가기관 비축,,,,대산항,,07 해경 광역방제지원센터 비축물자
유처리제·응고제,흡착·중화,유처리제,460,,강릉시 환경과,지자체,강원권역,강원특별자치도,강릉시,강원 강릉시 강릉대로 33,033-640-5356,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,120,,동해시 환경과,지자체,강원권역,강원특별자치도,동해시,강원 동해시 천곡로 77,033-530-2366,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,324,,속초시 친환경과,지자체,강원권역,강원특별자치도,속초시,강원 속초시 중앙로 183,033-639-1578,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,45,,양양군 환경과,지자체,강원권역,강원특별자치도,양양군,강원 양양군 양양읍 군청길 1,033-670-2182,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,72,,인제군 환경보호과,지자체,강원권역,강원특별자치도,인제군,강원 인제군 인제읍 인제로187번길 8,033-460-4453,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,14,,정선군 환경과,지자체,강원권역,강원특별자치도,정선군,강원 정선군 정선읍 봉양3길 21,033-560-2354,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,400,,태백시 환경과,지자체,강원권역,강원특별자치도,태백시,강원 태백시 태붐로 21,033-550-3974,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,6,,평창군 환경과,지자체,강원권역,강원특별자치도,평창군,강원 평창군 평창읍 군청길 77,,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,33,,횡성군 환경과,지자체,강원권역,강원특별자치도,횡성군,강원 횡성군 횡성읍 태기로 15,033-340-2434,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제 캔(18L),57,캔,한국환경공단 수질오염방제센터 낙동강센터,국가기관 비축,경상권역,,,,,09 한국환경공단 수질오염방제센터
유처리제·응고제,흡착·중화,유처리제,72,,거제시 기후환경과,지자체,경상권역,경상남도,거제시,경상남도 거제시 계룡로 125(고현동) 거제시청,055-639-3933,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,162,,거창군 환경과,지자체,경상권역,경상남도,거창군,경상남도 거창군 거창읍 중앙로 103,055-940-3514,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,144,,남해군 환경과,지자체,경상권역,경상남도,남해군,경상남도 남해군 남해읍 에코파크길 65-10,055-860-3273,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,144,,남해군 환경과,지자체,경상권역,경상남도,남해군,경상남도 남해군 남해읍 에코파크길 65-10,055-860-3273,02 지자체 보유 방재장비(청·센터별)
유처리제·응고제,흡착·중화,유처리제,300,,밀양시 환경관리과,지자체,경상권역,경상남도,밀양시,경상남도 밀양시 밀양대로 2047,055-359-5308,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,342,,사천시 환경보호과,지자체,경상권역,경상남도,사천시,사천시 용현면 시청로 77,055-831-2777,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,126,,산청군 환경위생과,지자체,경상권역,경상남도,산청군,경상남도 산청군 산청읍 산엔청로 1,055-970-7122,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,50,,양산시 수질관리과,지자체,경상권역,경상남도,양산시,경남 양산시 중앙로 39,055-392-3582,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,50,,양산시 수질관리과,지자체,경상권역,경상남도,양산시,경남 양산시 중앙로 39,055-392-3582,02 지자체 보유 방재장비(청·센터별)
유처리제·응고제,흡착·중화,유처리제,522,,진주시 기후환경과,지자체,경상권역,경상남도,진주시,경상남도 진주시 동진로 155,055-749-8655,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,234,,창녕군 환경위생과,지자체,경상권역,경상남도,창녕군,경상남도 창녕군 창녕읍 군청길1,055-530-1614,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,200,,창원시 마산합포구 환경과,지자체,경상권역,경상남도,창원시 마산합포구,경상남도 창원시 마산합포구 3·15대로 210,055-220-4573,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,66,,창원시 마산회원구 환경과,지자체,경상권역,경상남도,창원시 마산회원구,경상남도 창원시 마산회원구 삼호로 63,055-230-4573,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,54,,창원시 성산구 환경과,지자체,경상권역,경상남도,창원시 성산구,경상남도 창원시 성산구 창원대로 1086(성주동),055-272-4573,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,54,,창원시 의창구 환경과,지자체,경상권역,경상남도,창원시 의창구,경상남도 창원시 의창구 원이대로 80,055-212-4573,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,64,,창원시 진해구 환경과,지자체,경상권역,경상남도,창원시 진해구,창원시 진해구 진대해로 1101,055-548-4573,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,54,,창원시 환경정책과,지자체,경상권역,경상남도,창원시,경상남도 창원시 성산구 중앙대로 151,055-225-3533,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,180,L,한국남동발전㈜ 하동발전본부,사업장,경상권역,경상남도,하동군,경상남도 하동군 금성면 경제산업로 509,070-7713-1294,05 사업장 보유 방제물품(화학안전공동체)
유처리제·응고제,흡착·중화,유처리제,18,,함안군 환경과,지자체,경상권역,경상남도,함안군,경상남도 함안군 가야읍 말산로 1,055-580-2423,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,45,,함양군 환경정책과,지자체,경상권역,경상남도,함양군,경상남도 함양군 함양읍 고운로 35,055-960-6116,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,30,,경산시 환경과,지자체,경상권역,경상북도,경산시,경상북도 경산시 남매로 159,053-810-5476,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,90,,경주시 환경정책과,지자체,경상권역,경상북도,경주시,경상북도 경주시 양정로 260(동천동),054-779-6372,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,1908,,고령군 환경과,지자체,경상권역,경상북도,고령군,고령군 대가야읍 왕릉로 55,054-950-6523,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,218,,구미시 환경관리과,지자체,경상권역,경상북도,구미시,경상북도 구미시 농산물시잘로 15,054-480-5275,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,218,,구미시 환경관리과,지자체,경상권역,경상북도,구미시,경상북도 구미시 농산물시잘로 15,054-480-5275,02 지자체 보유 방재장비(청·센터별)
유처리제·응고제,흡착·중화,유처리제,1098,,김천시 환경위생과,지자체,경상권역,경상북도,김천시,김천시 시청1길 1,054-420-6681,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,1026,,김천시 환경위생과,지자체,경상권역,경상북도,김천시,경상북도 김천시 시청1길 1,054-420-6681,02 지자체 보유 방재장비(청·센터별)
유처리제·응고제,흡착·중화,유처리제,220,,문경시 환경보호과,지자체,경상권역,경상북도,문경시,경상북도 문경시 당교로 225,054-550-6501,02 지자체 보유 방재장비(청·센터별)
유처리제·응고제,흡착·중화,유처리제,500,,봉화군 녹색환경과,지자체,경상권역,경상북도,봉화군,경북 봉화군 봉화읍 봉화로 1111,054-679-6403,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,30,,상주시 환경관리과,지자체,경상권역,경상북도,상주시,경북 상주시 상산로 223,054-537-7357,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,30,,상주시 환경관리과,지자체,경상권역,경상북도,상주시,경북 상주시 상산로 223,054-537-7357,02 지자체 보유 방재장비(청·센터별)
유처리제·응고제,흡착·중화,유처리제,60,,성주군 환경과,지자체,경상권역,경상북도,성주군,경북 성주군 성주읍 성주로 3200,054-930-6182,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,60,,성주군 환경과,지자체,경상권역,경상북도,성주군,경북 성주군 성주읍 성주로 3200,054-930-6182,02 지자체 보유 방재장비(청·센터별)
유처리제·응고제,흡착·중화,유처리제,108,,영덕군 환경위생과,지자체,경상권역,경상북도,영덕군,경상북도 영덕군 영덕읍 군청길 116,054-730-6582,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,1530,,영양군 환경보전과,지자체,경상권역,경상북도,영양군,경북 영양군 영양읍 군청길37,054-680-6510,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,280,,영주시 환경보호과,지자체,경상권역,경상북도,영주시,경상북도 영주시 시청로 1,054-639-6793,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,300,,영주시 환경보호과,지자체,경상권역,경상북도,영주시,경상북도 영주시 시청로 1,054-639-6793,02 지자체 보유 방재장비(청·센터별)
유처리제·응고제,흡착·중화,유처리제,1026,,영천시 환경보호과,지자체,경상권역,경상북도,영천시,경상북도 영천시 시청로 16,054-330-6483,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,40,,예천군 환경관리과,지자체,경상권역,경상북도,예천군,경북 예천군 예천읍 충효로 111,054-650-6555,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,10,,의성군 환경축산과,지자체,경상권역,경상북도,의성군,경상북도 의성군 군청길 31,054-830-6179,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,10,,의성군 환경축산과,지자체,경상권역,경상북도,의성군,경상북도 의성군 군청길 31,054-830-6179,02 지자체 보유 방재장비(청·센터별)
유처리제·응고제,흡착·중화,유처리제,360,,청도군 환경산림과,지자체,경상권역,경상북도,청도군,경상북도 청도군 화양읍 청화로 70,054-370-2187,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,240,,칠곡군 환경관리과,지자체,경상권역,경상북도,칠곡군,경상북도 칠곡군 왜관읍 군청1길 80,054-979-6692,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,10,,포항시 환경정책과,지자체,경상권역,경상북도,포항시,포항시 남구 시청로 1,054-270-3113,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,54,,군위군 환경과,지자체,경상권역,대구광역시,군위군,대구광역시 군위군 군위읍 군청로 200,054-380-7953,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,54,,군위군 환경과,지자체,경상권역,대구광역시,군위군,대구광역시 군위군 군위읍 군청로 200,054-380-7953,02 지자체 보유 방재장비(청·센터별)
유처리제·응고제,흡착·중화,유처리제,162,,남구 녹색환경과,지자체,경상권역,대구광역시,남구,대구광역시 남구 이천로 51,053-664-2576,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,144,,달서구 기후환경과,지자체,경상권역,대구광역시,달서구,"대구광역시 달서구 학산로 45, 달서구청",053-667-2602,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,408,,달성군 환경과,지자체,경상권역,대구광역시,달성군,대구광역시 달성군 논공읍 달성군청로 33,053-668-2602,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,200,,대구광역시 물환경과,지자체,경상권역,대구광역시,북구,"대구광역시 북구 연암로 40, 산격청사 103동",053-803-4301,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,180,,동구 생활환경과,지자체,경상권역,대구광역시,동구,대구광역시 서구 국채보상로 257,053-663-2605,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,648,,동구 환경과,지자체,경상권역,대구광역시,동구,대구광역시 동구 아양로 207(신암동),053-662-2604,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,540,,북구 환경관리과,지자체,경상권역,대구광역시,북구,대구광역시 북구 옥산로 1(노원동1가),053-665-2605,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,180,,중구 환경과,지자체,경상권역,대구광역시,중구,대구광역시 국채보상로139길 1,053-661-2583,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,36,,금정구 환경위생과,지자체,경상권역,부산광역시,금정구,부산광역시 금정구 중앙대로 1777,051-519-4396,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,108,,기장군 환경위생과,지자체,경상권역,부산광역시,기장군,부산광역시 기장군 기장대로 560,051-709-2725,01 지자체 보유 방재장비
유처리제·응고제,흡착·중화,유처리제,198,,남구 환경위생과,지자체,경상권역,부산광역시,남구,부산광역시 남구 못골로 19,051-607-4395,01 지자체 보유 방재장비
